1.15625    9.47413e+07    3.15804e+07    6.31609e+06
1.15972    9.50109e+07    3.16703e+07    6.33406e+06
1.16319    9.52803e+07    3.17601e+07    6.35202e+06
1.16667    9.55497e+07    3.18499e+07    6.36998e+06
1.17014    9.58190e+07    3.19397e+07    6.38793e+06
1.17361    9.60882e+07    3.20294e+07    6.40588e+06
1.17708    9.63573e+07    3.21191e+07    6.42382e+06
1.18056    9.66263e+07    3.22088e+07    6.44175e+06
1.18403    9.68952e+07    3.22984e+07    6.45968e+06
1.18750    9.71641e+07    3.23880e+07    6.47761e+06
1.19097    9.74328e+07    3.24776e+07    6.49552e+06
1.19444    9.77015e+07    3.25672e+07    6.51343e+06
1.19792    9.79701e+07    3.26567e+07    6.53134e+06
1.20139    9.82386e+07    3.27462e+07    6.54924e+06
1.20486    9.85070e+07    3.28357e+07    6.56714e+06
1.20833    9.87754e+07    3.29251e+07    6.58502e+06
1.21181    9.90436e+07    3.30145e+07    6.60291e+06
1.21528    9.93118e+07    3.31039e+07    6.62078e+06
1.21875    9.95798e+07    3.31933e+07    6.63866e+06
1.22222    9.98478e+07    3.32826e+07    6.65652e+06
1.22569    1.00116e+08    3.33719e+07    6.67438e+06
1.22917    1.00384e+08    3.34612e+07    6.69224e+06
1.23264    1.00651e+08    3.35504e+07    6.71008e+06
1.23611    1.00919e+08    3.36396e+07    6.72793e+06
1.23958    1.01186e+08    3.37288e+07    6.74576e+06
1.24306    1.01454e+08    3.38180e+07    6.76360e+06
1.24653    1.01721e+08    3.39071e+07    6.78142e+06
1.25000    1.01989e+08    3.39962e+07    6.79924e+06
1.25347    1.02256e+08    3.40853e+07    6.81706e+06
1.25694    1.02523e+08    3.41743e+07    6.83486e+06
1.26042    1.02790e+08    3.42633e+07    6.85267e+06
1.26389    1.03057e+08    3.43523e+07    6.87046e+06
1.26736    1.03324e+08    3.44413e+07    6.88826e+06
1.27083    1.03591e+08    3.45302e+07    6.90604e+06
1.27431    1.03857e+08    3.46191e+07    6.92382e+06
1.27778    1.04124e+08    3.47080e+07    6.94160e+06
1.28125    1.04390e+08    3.47968e+07    6.95937e+06
1.28472    1.04657e+08    3.48856e+07    6.97713e+06
1.28819    1.04923e+08    3.49744e+07    6.99489e+06
1.29167    1.05190e+08    3.50632e+07    7.01264e+06
1.29514    1.05456e+08    3.51519e+07    7.03038e+06
1.29861    1.05722e+08    3.52406e+07    7.04812e+06
1.30208    1.05988e+08    3.53293e+07    7.06586e+06
1.30556    1.06254e+08    3.54179e+07    7.08359e+06
1.30903    1.06520e+08    3.55065e+07    7.10131e+06
1.31250    1.06785e+08    3.55951e+07    7.11903e+06
1.31597    1.07051e+08    3.56837e+07    7.13674e+06
1.31944    1.07317e+08    3.57722e+07    7.15444e+06
1.32292    1.07582e+08    3.58607e+07    7.17214e+06
1.32639    1.07848e+08    3.59492e+07    7.18984e+06
1.32986    1.08113e+08    3.60376e+07    7.20753e+06
1.33333    1.08378e+08    3.61261e+07    7.22521e+06
1.33681    1.08643e+08    3.62144e+07    7.24289e+06
1.34028    1.08908e+08    3.63028e+07    7.26056e+06
1.34375    1.09173e+08    3.63911e+07    7.27823e+06
1.34722    1.09438e+08    3.64794e+07    7.29589e+06
1.35069    1.09703e+08    3.65677e+07    7.31354e+06
1.35417    1.09968e+08    3.66560e+07    7.33119e+06
1.35764    1.10233e+08    3.67442e+07    7.34884e+06
1.36111    1.10497e+08    3.68324e+07    7.36647e+06
1.36458    1.10762e+08    3.69205e+07    7.38411e+06
1.36806    1.11026e+08    3.70087e+07    7.40173e+06
1.37153    1.11290e+08    3.70968e+07    7.41935e+06
1.37500    1.11555e+08    3.71848e+07    7.43697e+06
1.37847    1.11819e+08    3.72729e+07    7.45458e+06
1.38194    1.12083e+08    3.73609e+07    7.47218e+06
1.38542    1.12347e+08    3.74489e+07    7.48978e+06
1.38889    1.12611e+08    3.75369e+07    7.50737e+06
1.39236    1.12874e+08    3.76248e+07    7.52496e+06
1.39583    1.13138e+08    3.77127e+07    7.54254e+06
1.39931    1.13402e+08    3.78006e+07    7.56012e+06
1.40278    1.13665e+08    3.78884e+07    7.57769e+06
1.40625    1.13929e+08    3.79763e+07    7.59525e+06
1.40972    1.14192e+08    3.80641e+07    7.61281e+06
1.41319    1.14455e+08    3.81518e+07    7.63037e+06
1.41667    1.14719e+08    3.82396e+07    7.64791e+06
1.42014    1.14982e+08    3.83273e+07    7.66546e+06
1.42361    1.15245e+08    3.84150e+07    7.68299e+06
1.42708    1.15508e+08    3.85026e+07    7.70052e+06
1.43056    1.15771e+08    3.85902e+07    7.71805e+06
1.43403    1.16034e+08    3.86778e+07    7.73557e+06
1.43750    1.16296e+08    3.87654e+07    7.75308e+06
1.44097    1.16559e+08    3.88530e+07    7.77059e+06
1.44444    1.16821e+08    3.89405e+07    7.78809e+06
1.44792    1.17084e+08    3.90280e+07    7.80559e+06
1.45139    1.17346e+08    3.91154e+07    7.82308e+06
1.45486    1.17609e+08    3.92028e+07    7.84057e+06
1.45833    1.17871e+08    3.92902e+07    7.85805e+06
1.46181    1.18133e+08    3.93776e+07    7.87552e+06
1.46528    1.18395e+08    3.94650e+07    7.89299e+06
1.46875    1.18657e+08    3.95523e+07    7.91046e+06
1.47222    1.18919e+08    3.96396e+07    7.92791e+06
1.47569    1.19180e+08    3.97268e+07    7.94537e+06
1.47917    1.19442e+08    3.98141e+07    7.96281e+06
1.48264    1.19704e+08    3.99013e+07    7.98025e+06
1.48611    1.19965e+08    3.99884e+07    7.99769e+06
1.48958    1.20227e+08    4.00756e+07    8.01512e+06
1.49306    1.20488e+08    4.01627e+07    8.03254e+06
1.49653    1.20749e+08    4.02498e+07    8.04996e+06
1.50000    1.21011e+08    4.03369e+07    8.06737e+06
1.50347    1.21272e+08    4.04239e+07    8.08478e+06
1.50694    1.21533e+08    4.05109e+07    8.10218e+06
1.51042    1.21794e+08    4.05979e+07    8.11958e+06
1.51389    1.22055e+08    4.06849e+07    8.13697e+06
1.51736    1.22315e+08    4.07718e+07    8.15436e+06
1.52083    1.22576e+08    4.08587e+07    8.17174e+06
1.52431    1.22837e+08    4.09456e+07    8.18911e+06
1.52778    1.23097e+08    4.10324e+07    8.20648e+06
1.53125    1.23358e+08    4.11192e+07    8.22384e+06
1.53472    1.23618e+08    4.12060e+07    8.24120e+06
1.53819    1.23878e+08    4.12928e+07    8.25855e+06
1.54167    1.24138e+08    4.13795e+07    8.27590e+06
1.54514    1.24399e+08    4.14662e+07    8.29324e+06
1.54861    1.24659e+08    4.15529e+07    8.31057e+06
1.55208    1.24919e+08    4.16395e+07    8.32790e+06
1.55556    1.25178e+08    4.17261e+07    8.34523e+06
1.55903    1.25438e+08    4.18127e+07    8.36254e+06
1.56250    1.25698e+08    4.18993e+07    8.37986e+06
1.56597    1.25957e+08    4.19858e+07    8.39716e+06
1.56944    1.26217e+08    4.20723e+07    8.41447e+06
1.57292    1.26476e+08    4.21588e+07    8.43176e+06
1.57639    1.26736e+08    4.22453e+07    8.44905e+06
1.57986    1.26995e+08    4.23317e+07    8.46634e+06
1.58333    1.27254e+08    4.24181e+07    8.48362e+06
1.58681    1.27513e+08    4.25045e+07    8.50089e+06
1.59028    1.27772e+08    4.25908e+07    8.51816e+06
1.59375    1.28031e+08    4.26771e+07    8.53542e+06
1.59722    1.28290e+08    4.27634e+07    8.55268e+06
1.60069    1.28549e+08    4.28497e+07    8.56993e+06
1.60417    1.28808e+08    4.29359e+07    8.58718e+06
1.60764    1.29066e+08    4.30221e+07    8.60442e+06
1.61111    1.29325e+08    4.31083e+07    8.62165e+06
1.61458    1.29583e+08    4.31944e+07    8.63888e+06
1.61806    1.29842e+08    4.32805e+07    8.65611e+06
1.62153    1.30100e+08    4.33666e+07    8.67333e+06
1.62500    1.30358e+08    4.34527e+07    8.69054e+06
1.62847    1.30616e+08    4.35387e+07    8.70775e+06
1.63194    1.30874e+08    4.36248e+07    8.72495e+06
1.63542    1.31132e+08    4.37107e+07    8.74215e+06
1.63889    1.31390e+08    4.37967e+07    8.75934e+06
1.64236    1.31648e+08    4.38826e+07    8.77652e+06
1.64583    1.31906e+08    4.39685e+07    8.79370e+06
1.64931    1.32163e+08    4.40544e+07    8.81088e+06
1.65278    1.32421e+08    4.41402e+07    8.82805e+06
1.65625    1.32678e+08    4.42261e+07    8.84521e+06
1.65972    1.32936e+08    4.43118e+07    8.86237e+06
1.66319    1.33193e+08    4.43976e+07    8.87952e+06
1.66667    1.33450e+08    4.44833e+07    8.89667e+06
1.67014    1.33707e+08    4.45690e+07    8.91381e+06
